m_disk, sb_law, scale_factor, lnprob 
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750930272975773416e+00,-3.999998363480034680e+00,1.999999960923036779e+00,1.178539944960000000e+11
-3.751038242040240611e+00,-3.999999572146952787e+00,1.999999982490162642e+00,1.178539941120000000e+11
-3.751044995795221215e+00,-3.999999233136075194e+00,1.999999716696262864e+00,1.178539861760000000e+11
-3.751031740148694560e+00,-3.999999584429256849e+00,1.999999925589916572e+00,1.178539941120000000e+11
-3.751067323677361731e+00,-3.999999374150112974e+00,1.999999878176882628e+00,1.178539880960000000e+11
-3.751035788364707635e+00,-3.999999445541524867e+00,1.999999944284056141e+00,1.178539901440000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750837213287703698e+00,-3.999997243697641203e+00,1.999999993328484216e+00,1.178539965440000000e+11
-3.751038242040240611e+00,-3.999999572146952787e+00,1.999999982490162642e+00,1.178539941120000000e+11
-3.751044995795221215e+00,-3.999999233136075194e+00,1.999999716696262864e+00,1.178539861760000000e+11
-3.751031740148694560e+00,-3.999999584429256849e+00,1.999999925589916572e+00,1.178539941120000000e+11
-3.751067323677361731e+00,-3.999999374150112974e+00,1.999999878176882628e+00,1.178539880960000000e+11
-3.751035788364707635e+00,-3.999999445541524867e+00,1.999999944284056141e+00,1.178539901440000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750837213287703698e+00,-3.999997243697641203e+00,1.999999993328484216e+00,1.178539965440000000e+11
-3.751038242040240611e+00,-3.999999572146952787e+00,1.999999982490162642e+00,1.178539941120000000e+11
-3.751044995795221215e+00,-3.999999233136075194e+00,1.999999716696262864e+00,1.178539861760000000e+11
-3.751031740148694560e+00,-3.999999584429256849e+00,1.999999925589916572e+00,1.178539941120000000e+11
-3.751067323677361731e+00,-3.999999374150112974e+00,1.999999878176882628e+00,1.178539880960000000e+11
-3.751035788364707635e+00,-3.999999445541524867e+00,1.999999944284056141e+00,1.178539901440000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750837213287703698e+00,-3.999997243697641203e+00,1.999999993328484216e+00,1.178539965440000000e+11
-3.751038242040240611e+00,-3.999999572146952787e+00,1.999999982490162642e+00,1.178539941120000000e+11
-3.751044995795221215e+00,-3.999999233136075194e+00,1.999999716696262864e+00,1.178539861760000000e+11
-3.751031740148694560e+00,-3.999999584429256849e+00,1.999999925589916572e+00,1.178539941120000000e+11
-3.751067323677361731e+00,-3.999999374150112974e+00,1.999999878176882628e+00,1.178539880960000000e+11
-3.751035788364707635e+00,-3.999999445541524867e+00,1.999999944284056141e+00,1.178539901440000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750837213287703698e+00,-3.999997243697641203e+00,1.999999993328484216e+00,1.178539965440000000e+11
-3.751038242040240611e+00,-3.999999572146952787e+00,1.999999982490162642e+00,1.178539941120000000e+11
-3.751044995795221215e+00,-3.999999233136075194e+00,1.999999716696262864e+00,1.178539861760000000e+11
-3.751031740148694560e+00,-3.999999584429256849e+00,1.999999925589916572e+00,1.178539941120000000e+11
-3.751067323677361731e+00,-3.999999374150112974e+00,1.999999878176882628e+00,1.178539880960000000e+11
-3.751035788364707635e+00,-3.999999445541524867e+00,1.999999944284056141e+00,1.178539901440000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750864119533897867e+00,-3.999997555343759448e+00,1.999999991877853267e+00,1.178540010240000000e+11
-3.751038242040240611e+00,-3.999999572146952787e+00,1.999999982490162642e+00,1.178539941120000000e+11
-3.751044995795221215e+00,-3.999999233136075194e+00,1.999999716696262864e+00,1.178539861760000000e+11
-3.751031740148694560e+00,-3.999999584429256849e+00,1.999999925589916572e+00,1.178539941120000000e+11
-3.751067323677361731e+00,-3.999999374150112974e+00,1.999999878176882628e+00,1.178539880960000000e+11
-3.751035788364707635e+00,-3.999999445541524867e+00,1.999999944284056141e+00,1.178539901440000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750864119533897867e+00,-3.999997555343759448e+00,1.999999991877853267e+00,1.178540010240000000e+11
-3.751038242040240611e+00,-3.999999572146952787e+00,1.999999982490162642e+00,1.178539941120000000e+11
-3.751044995795221215e+00,-3.999999233136075194e+00,1.999999716696262864e+00,1.178539861760000000e+11
-3.751031740148694560e+00,-3.999999584429256849e+00,1.999999925589916572e+00,1.178539941120000000e+11
-3.751067323677361731e+00,-3.999999374150112974e+00,1.999999878176882628e+00,1.178539880960000000e+11
-3.751035788364707635e+00,-3.999999445541524867e+00,1.999999944284056141e+00,1.178539901440000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750864119533897867e+00,-3.999997555343759448e+00,1.999999991877853267e+00,1.178540010240000000e+11
-3.751038242040240611e+00,-3.999999572146952787e+00,1.999999982490162642e+00,1.178539941120000000e+11
-3.751044995795221215e+00,-3.999999233136075194e+00,1.999999716696262864e+00,1.178539861760000000e+11
-3.751031740148694560e+00,-3.999999584429256849e+00,1.999999925589916572e+00,1.178539941120000000e+11
-3.751067323677361731e+00,-3.999999374150112974e+00,1.999999878176882628e+00,1.178539880960000000e+11
-3.751035788364707635e+00,-3.999999445541524867e+00,1.999999944284056141e+00,1.178539901440000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750864119533897867e+00,-3.999997555343759448e+00,1.999999991877853267e+00,1.178540010240000000e+11
-3.751038242040240611e+00,-3.999999572146952787e+00,1.999999982490162642e+00,1.178539941120000000e+11
-3.751044995795221215e+00,-3.999999233136075194e+00,1.999999716696262864e+00,1.178539861760000000e+11
-3.751031740148694560e+00,-3.999999584429256849e+00,1.999999925589916572e+00,1.178539941120000000e+11
-3.751067323677361731e+00,-3.999999374150112974e+00,1.999999878176882628e+00,1.178539880960000000e+11
-3.751034439252924013e+00,-3.999999375929682355e+00,1.999999923277077984e+00,1.178539902720000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750864119533897867e+00,-3.999997555343759448e+00,1.999999991877853267e+00,1.178540010240000000e+11
-3.751038242040240611e+00,-3.999999572146952787e+00,1.999999982490162642e+00,1.178539941120000000e+11
-3.751044995795221215e+00,-3.999999233136075194e+00,1.999999716696262864e+00,1.178539861760000000e+11
-3.750951599116624013e+00,-3.999998614303916789e+00,1.999999957282818208e+00,1.178539968000000000e+11
-3.751067323677361731e+00,-3.999999374150112974e+00,1.999999878176882628e+00,1.178539880960000000e+11
-3.751034439252924013e+00,-3.999999375929682355e+00,1.999999923277077984e+00,1.178539902720000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750864119533897867e+00,-3.999997555343759448e+00,1.999999991877853267e+00,1.178540010240000000e+11
-3.751038242040240611e+00,-3.999999572146952787e+00,1.999999982490162642e+00,1.178539941120000000e+11
-3.751044995795221215e+00,-3.999999233136075194e+00,1.999999716696262864e+00,1.178539861760000000e+11
-3.750951599116624013e+00,-3.999998614303916789e+00,1.999999957282818208e+00,1.178539968000000000e+11
-3.751067323677361731e+00,-3.999999374150112974e+00,1.999999878176882628e+00,1.178539880960000000e+11
-3.751034439252924013e+00,-3.999999375929682355e+00,1.999999923277077984e+00,1.178539902720000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750864119533897867e+00,-3.999997555343759448e+00,1.999999991877853267e+00,1.178540010240000000e+11
-3.751038242040240611e+00,-3.999999572146952787e+00,1.999999982490162642e+00,1.178539941120000000e+11
-3.751013537164378242e+00,-3.999998941328578361e+00,1.999999764556805726e+00,1.178539896320000000e+11
-3.750895883362729943e+00,-3.999998723743471540e+00,1.999999988734044942e+00,1.178540030720000000e+11
-3.751067323677361731e+00,-3.999999374150112974e+00,1.999999878176882628e+00,1.178539880960000000e+11
-3.751034439252924013e+00,-3.999999375929682355e+00,1.999999923277077984e+00,1.178539902720000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750864119533897867e+00,-3.999997555343759448e+00,1.999999991877853267e+00,1.178540010240000000e+11
-3.751038242040240611e+00,-3.999999572146952787e+00,1.999999982490162642e+00,1.178539941120000000e+11
-3.751013537164378242e+00,-3.999998941328578361e+00,1.999999764556805726e+00,1.178539896320000000e+11
-3.750895883362729943e+00,-3.999998723743471540e+00,1.999999988734044942e+00,1.178540030720000000e+11
-3.751067323677361731e+00,-3.999999374150112974e+00,1.999999878176882628e+00,1.178539880960000000e+11
-3.751034439252924013e+00,-3.999999375929682355e+00,1.999999923277077984e+00,1.178539902720000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750864119533897867e+00,-3.999997555343759448e+00,1.999999991877853267e+00,1.178540010240000000e+11
-3.751038242040240611e+00,-3.999999572146952787e+00,1.999999982490162642e+00,1.178539941120000000e+11
-3.751013537164378242e+00,-3.999998941328578361e+00,1.999999764556805726e+00,1.178539896320000000e+11
-3.750895883362729943e+00,-3.999998723743471540e+00,1.999999988734044942e+00,1.178540030720000000e+11
-3.751067323677361731e+00,-3.999999374150112974e+00,1.999999878176882628e+00,1.178539880960000000e+11
-3.751034439252924013e+00,-3.999999375929682355e+00,1.999999923277077984e+00,1.178539902720000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750862246652399090e+00,-3.999997486451743356e+00,1.999999992063220766e+00,1.178540017920000000e+11
-3.751038242040240611e+00,-3.999999572146952787e+00,1.999999982490162642e+00,1.178539941120000000e+11
-3.751013537164378242e+00,-3.999998941328578361e+00,1.999999764556805726e+00,1.178539896320000000e+11
-3.750895883362729943e+00,-3.999998723743471540e+00,1.999999988734044942e+00,1.178540030720000000e+11
-3.751067323677361731e+00,-3.999999374150112974e+00,1.999999878176882628e+00,1.178539880960000000e+11
-3.751034439252924013e+00,-3.999999375929682355e+00,1.999999923277077984e+00,1.178539902720000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750823231108253442e+00,-3.999997024084322561e+00,1.999999994185424512e+00,1.178540019200000000e+11
-3.750930955943736489e+00,-3.999998300715352784e+00,1.999999988325861233e+00,1.178539951360000000e+11
-3.751016204427122691e+00,-3.999998968199999450e+00,1.999999761338411730e+00,1.178539941120000000e+11
-3.750875036012556230e+00,-3.999998625614447079e+00,1.999999998582809191e+00,1.178540030720000000e+11
-3.751067323677361731e+00,-3.999999374150112974e+00,1.999999878176882628e+00,1.178539880960000000e+11
-3.751034439252924013e+00,-3.999999375929682355e+00,1.999999923277077984e+00,1.178539902720000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750823231108253442e+00,-3.999997024084322561e+00,1.999999994185424512e+00,1.178540019200000000e+11
-3.750930955943736489e+00,-3.999998300715352784e+00,1.999999988325861233e+00,1.178539951360000000e+11
-3.751016204427122691e+00,-3.999998968199999450e+00,1.999999761338411730e+00,1.178539941120000000e+11
-3.750875036012556230e+00,-3.999998625614447079e+00,1.999999998582809191e+00,1.178540030720000000e+11
-3.751067323677361731e+00,-3.999999374150112974e+00,1.999999878176882628e+00,1.178539880960000000e+11
-3.751034439252924013e+00,-3.999999375929682355e+00,1.999999923277077984e+00,1.178539902720000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750823231108253442e+00,-3.999997024084322561e+00,1.999999994185424512e+00,1.178540019200000000e+11
-3.750930955943736489e+00,-3.999998300715352784e+00,1.999999988325861233e+00,1.178539951360000000e+11
-3.751016204427122691e+00,-3.999998968199999450e+00,1.999999761338411730e+00,1.178539941120000000e+11
-3.750875036012556230e+00,-3.999998625614447079e+00,1.999999998582809191e+00,1.178540030720000000e+11
-3.751067323677361731e+00,-3.999999374150112974e+00,1.999999878176882628e+00,1.178539880960000000e+11
-3.751034439252924013e+00,-3.999999375929682355e+00,1.999999923277077984e+00,1.178539902720000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750823231108253442e+00,-3.999997024084322561e+00,1.999999994185424512e+00,1.178540019200000000e+11
-3.750930955943736489e+00,-3.999998300715352784e+00,1.999999988325861233e+00,1.178539951360000000e+11
-3.751016204427122691e+00,-3.999998968199999450e+00,1.999999761338411730e+00,1.178539941120000000e+11
-3.750875036012556230e+00,-3.999998625614447079e+00,1.999999998582809191e+00,1.178540030720000000e+11
-3.751067323677361731e+00,-3.999999374150112974e+00,1.999999878176882628e+00,1.178539880960000000e+11
-3.751034439252924013e+00,-3.999999375929682355e+00,1.999999923277077984e+00,1.178539902720000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750823231108253442e+00,-3.999997024084322561e+00,1.999999994185424512e+00,1.178540019200000000e+11
-3.750918531260274857e+00,-3.999997952697322390e+00,1.999999985951865566e+00,1.178539982080000000e+11
-3.751016204427122691e+00,-3.999998968199999450e+00,1.999999761338411730e+00,1.178539941120000000e+11
-3.750875036012556230e+00,-3.999998625614447079e+00,1.999999998582809191e+00,1.178540030720000000e+11
-3.751067323677361731e+00,-3.999999374150112974e+00,1.999999878176882628e+00,1.178539880960000000e+11
-3.751034439252924013e+00,-3.999999375929682355e+00,1.999999923277077984e+00,1.178539902720000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750823231108253442e+00,-3.999997024084322561e+00,1.999999994185424512e+00,1.178540019200000000e+11
-3.750882832437103964e+00,-3.999996952765681346e+00,1.999999979130858918e+00,1.178540021760000000e+11
-3.751016204427122691e+00,-3.999998968199999450e+00,1.999999761338411730e+00,1.178539941120000000e+11
-3.750875036012556230e+00,-3.999998625614447079e+00,1.999999998582809191e+00,1.178540030720000000e+11
-3.751067323677361731e+00,-3.999999374150112974e+00,1.999999878176882628e+00,1.178539880960000000e+11
-3.751034439252924013e+00,-3.999999375929682355e+00,1.999999923277077984e+00,1.178539902720000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750823231108253442e+00,-3.999997024084322561e+00,1.999999994185424512e+00,1.178540019200000000e+11
-3.750882832437103964e+00,-3.999996952765681346e+00,1.999999979130858918e+00,1.178540021760000000e+11
-3.750953678939893621e+00,-3.999998338285041921e+00,1.999999836783416196e+00,1.178539943680000000e+11
-3.750875036012556230e+00,-3.999998625614447079e+00,1.999999998582809191e+00,1.178540030720000000e+11
-3.751067323677361731e+00,-3.999999374150112974e+00,1.999999878176882628e+00,1.178539880960000000e+11
-3.751034439252924013e+00,-3.999999375929682355e+00,1.999999923277077984e+00,1.178539902720000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750823231108253442e+00,-3.999997024084322561e+00,1.999999994185424512e+00,1.178540019200000000e+11
-3.750882832437103964e+00,-3.999996952765681346e+00,1.999999979130858918e+00,1.178540021760000000e+11
-3.750953678939893621e+00,-3.999998338285041921e+00,1.999999836783416196e+00,1.178539943680000000e+11
-3.750875036012556230e+00,-3.999998625614447079e+00,1.999999998582809191e+00,1.178540030720000000e+11
-3.751067323677361731e+00,-3.999999374150112974e+00,1.999999878176882628e+00,1.178539880960000000e+11
-3.751034439252924013e+00,-3.999999375929682355e+00,1.999999923277077984e+00,1.178539902720000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750823231108253442e+00,-3.999997024084322561e+00,1.999999994185424512e+00,1.178540019200000000e+11
-3.750882832437103964e+00,-3.999996952765681346e+00,1.999999979130858918e+00,1.178540021760000000e+11
-3.750953678939893621e+00,-3.999998338285041921e+00,1.999999836783416196e+00,1.178539943680000000e+11
-3.750915078261707780e+00,-3.999998587566596431e+00,1.999999976539584834e+00,1.178540042240000000e+11
-3.751067323677361731e+00,-3.999999374150112974e+00,1.999999878176882628e+00,1.178539880960000000e+11
-3.751034439252924013e+00,-3.999999375929682355e+00,1.999999923277077984e+00,1.178539902720000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750823231108253442e+00,-3.999997024084322561e+00,1.999999994185424512e+00,1.178540019200000000e+11
-3.750882832437103964e+00,-3.999996952765681346e+00,1.999999979130858918e+00,1.178540021760000000e+11
-3.750953678939893621e+00,-3.999998338285041921e+00,1.999999836783416196e+00,1.178539943680000000e+11
-3.750915078261707780e+00,-3.999998587566596431e+00,1.999999976539584834e+00,1.178540042240000000e+11
-3.751067323677361731e+00,-3.999999374150112974e+00,1.999999878176882628e+00,1.178539880960000000e+11
-3.751034439252924013e+00,-3.999999375929682355e+00,1.999999923277077984e+00,1.178539902720000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750823231108253442e+00,-3.999997024084322561e+00,1.999999994185424512e+00,1.178540019200000000e+11
-3.750882832437103964e+00,-3.999996952765681346e+00,1.999999979130858918e+00,1.178540021760000000e+11
-3.750953678939893621e+00,-3.999998338285041921e+00,1.999999836783416196e+00,1.178539943680000000e+11
-3.750915078261707780e+00,-3.999998587566596431e+00,1.999999976539584834e+00,1.178540042240000000e+11
-3.751067323677361731e+00,-3.999999374150112974e+00,1.999999878176882628e+00,1.178539880960000000e+11
-3.751015801522828319e+00,-3.999999136463785909e+00,1.999999903316215244e+00,1.178539928320000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750823231108253442e+00,-3.999997024084322561e+00,1.999999994185424512e+00,1.178540019200000000e+11
-3.750882832437103964e+00,-3.999996952765681346e+00,1.999999979130858918e+00,1.178540021760000000e+11
-3.750953678939893621e+00,-3.999998338285041921e+00,1.999999836783416196e+00,1.178539943680000000e+11
-3.750915078261707780e+00,-3.999998587566596431e+00,1.999999976539584834e+00,1.178540042240000000e+11
-3.751067323677361731e+00,-3.999999374150112974e+00,1.999999878176882628e+00,1.178539880960000000e+11
-3.751015801522828319e+00,-3.999999136463785909e+00,1.999999903316215244e+00,1.178539928320000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750823231108253442e+00,-3.999997024084322561e+00,1.999999994185424512e+00,1.178540019200000000e+11
-3.750882832437103964e+00,-3.999996952765681346e+00,1.999999979130858918e+00,1.178540021760000000e+11
-3.750909062539769856e+00,-3.999998218553710849e+00,1.999999770974919100e+00,1.178539943680000000e+11
-3.750915078261707780e+00,-3.999998587566596431e+00,1.999999976539584834e+00,1.178540042240000000e+11
-3.751067323677361731e+00,-3.999999374150112974e+00,1.999999878176882628e+00,1.178539880960000000e+11
-3.750954363359911614e+00,-3.999998127489412969e+00,1.999999938346255446e+00,1.178539943680000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750823231108253442e+00,-3.999997024084322561e+00,1.999999994185424512e+00,1.178540019200000000e+11
-3.750882832437103964e+00,-3.999996952765681346e+00,1.999999979130858918e+00,1.178540021760000000e+11
-3.750902562611858393e+00,-3.999998201110685159e+00,1.999999761387626362e+00,1.178539984640000000e+11
-3.750915078261707780e+00,-3.999998587566596431e+00,1.999999976539584834e+00,1.178540042240000000e+11
-3.751067323677361731e+00,-3.999999374150112974e+00,1.999999878176882628e+00,1.178539880960000000e+11
-3.750954363359911614e+00,-3.999998127489412969e+00,1.999999938346255446e+00,1.178539943680000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750823231108253442e+00,-3.999997024084322561e+00,1.999999994185424512e+00,1.178540019200000000e+11
-3.750882832437103964e+00,-3.999996952765681346e+00,1.999999979130858918e+00,1.178540021760000000e+11
-3.750801524663698761e+00,-3.999997929968056365e+00,1.999999612358222434e+00,1.178540039680000000e+11
-3.750915078261707780e+00,-3.999998587566596431e+00,1.999999976539584834e+00,1.178540042240000000e+11
-3.751030921554596720e+00,-3.999999644746888183e+00,1.999999935212417146e+00,1.178539887360000000e+11
-3.750938632979064380e+00,-3.999998311711666421e+00,1.999999953639474581e+00,1.178539959040000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750823231108253442e+00,-3.999997024084322561e+00,1.999999994185424512e+00,1.178540019200000000e+11
-3.750882832437103964e+00,-3.999996952765681346e+00,1.999999979130858918e+00,1.178540021760000000e+11
-3.750801524663698761e+00,-3.999997929968056365e+00,1.999999612358222434e+00,1.178540039680000000e+11
-3.750915078261707780e+00,-3.999998587566596431e+00,1.999999976539584834e+00,1.178540042240000000e+11
-3.751014229303943015e+00,-3.999999768829464841e+00,1.999999961366151213e+00,1.178539891200000000e+11
-3.750938632979064380e+00,-3.999998311711666421e+00,1.999999953639474581e+00,1.178539959040000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750823231108253442e+00,-3.999997024084322561e+00,1.999999994185424512e+00,1.178540019200000000e+11
-3.750882832437103964e+00,-3.999996952765681346e+00,1.999999979130858918e+00,1.178540021760000000e+11
-3.750882857904070722e+00,-3.999998802460813518e+00,1.999999779596329574e+00,1.178540046080000000e+11
-3.750915078261707780e+00,-3.999998587566596431e+00,1.999999976539584834e+00,1.178540042240000000e+11
-3.751006245489638236e+00,-3.999999828177498440e+00,1.999999973875342452e+00,1.178539939840000000e+11
-3.750918487253782185e+00,-3.999998488968218968e+00,1.999999890775813860e+00,1.178539993600000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750823231108253442e+00,-3.999997024084322561e+00,1.999999994185424512e+00,1.178540019200000000e+11
-3.750882832437103964e+00,-3.999996952765681346e+00,1.999999979130858918e+00,1.178540021760000000e+11
-3.750882857904070722e+00,-3.999998802460813518e+00,1.999999779596329574e+00,1.178540046080000000e+11
-3.750915078261707780e+00,-3.999998587566596431e+00,1.999999976539584834e+00,1.178540042240000000e+11
-3.750973551691883401e+00,-3.999999329263215220e+00,1.999999942917117801e+00,1.178539955200000000e+11
-3.750944273643450178e+00,-3.999999599985493148e+00,1.999999826875397790e+00,1.178540075520000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750823231108253442e+00,-3.999997024084322561e+00,1.999999994185424512e+00,1.178540019200000000e+11
-3.750882832437103964e+00,-3.999996952765681346e+00,1.999999979130858918e+00,1.178540021760000000e+11
-3.750882857904070722e+00,-3.999998802460813518e+00,1.999999779596329574e+00,1.178540046080000000e+11
-3.750915078261707780e+00,-3.999998587566596431e+00,1.999999976539584834e+00,1.178540042240000000e+11
-3.750973551691883401e+00,-3.999999329263215220e+00,1.999999942917117801e+00,1.178539955200000000e+11
-3.750944273643450178e+00,-3.999999599985493148e+00,1.999999826875397790e+00,1.178540075520000000e+11
-3.750989841639584821e+00,-3.999999950116236658e+00,1.999999999577204868e+00,1.178540014080000000e+11
-3.751012186708792218e+00,-3.999998495294863954e+00,1.999999923081466457e+00,1.178539943680000000e+11
-3.750823231108253442e+00,-3.999997024084322561e+00,1.999999994185424512e+00,1.178540019200000000e+11
-3.750882832437103964e+00,-3.999996952765681346e+00,1.999999979130858918e+00,1.178540021760000000e+11
-3.750882857904070722e+00,-3.999998802460813518e+00,1.999999779596329574e+00,1.178540046080000000e+11
-3.750915078261707780e+00,-3.999998587566596431e+00,1.999999976539584834e+00,1.178540042240000000e+11
-3.750961374795442893e+00,-3.999999441858054006e+00,1.999999894654747701e+00,1.178539996160000000e+11
