m_disk,sb_law,scale_factor,lnprob
-7.557280937337761628e+00,3.356166632558444274e+00,3.488961718321220706e-02,-3.130722578125000000e+05
-7.551243188828224540e+00,3.322235924624488135e+00,3.421293099285915851e-02,-3.130715097656250000e+05
-7.551039658755508199e+00,3.657402081601393906e+00,3.315369635919325486e-02,-3.130744902343750000e+05
-7.544809163076786618e+00,3.491539013137798353e+00,4.008994929936084833e-02,-3.130726191406250000e+05
1.808715547526623979e+01,-2.848701172840248930e+00,1.385421256738799123e-01,-3.177665800781250000e+05
-7.544173959820436259e+00,3.774066409003385303e+00,3.950500229341429720e-02,-3.130757773437500000e+05
-7.554036145497746269e+00,3.705429347475917012e+00,3.763397230250221243e-02,-3.130762539062500000e+05
-7.545219003044568495e+00,3.505862939260761202e+00,3.597695392379968160e-02,-3.130713593750000000e+05
-7.553368470435388282e+00,3.398633722439110105e+00,3.652099110483975758e-02,-3.130715957031250000e+05
-7.549102659870034593e+00,3.459048048682238807e+00,3.581534504044002476e-02,-3.130710625000000000e+05
-7.551039658755508199e+00,3.657402081601393906e+00,3.315369635919325486e-02,-3.130744902343750000e+05
-7.544948032506765045e+00,3.496392506237831377e+00,3.869630941987618061e-02,-3.130716953125000000e+05
1.808715547526623979e+01,-2.848701172840248930e+00,1.385421256738799123e-01,-3.177665800781250000e+05
-7.544382021270951810e+00,3.699430995559414015e+00,3.928763535196041351e-02,-3.130742773437500000e+05
-7.554036145497746269e+00,3.705429347475917012e+00,3.763397230250221243e-02,-3.130762539062500000e+05
-7.545180251615584588e+00,3.504508574997728498e+00,3.636584827461238761e-02,-3.130712929687500000e+05
-7.553368470435388282e+00,3.398633722439110105e+00,3.652099110483975758e-02,-3.130715957031250000e+05
-7.549102659870034593e+00,3.459048048682238807e+00,3.581534504044002476e-02,-3.130710625000000000e+05
-7.550851313030569223e+00,3.654383302949562040e+00,3.287208629612382166e-02,-3.130747167968750000e+05
-7.544948032506765045e+00,3.496392506237831377e+00,3.869630941987618061e-02,-3.130716953125000000e+05
1.808715547526623979e+01,-2.848701172840248930e+00,1.385421256738799123e-01,-3.177665800781250000e+05
-7.544382021270951810e+00,3.699430995559414015e+00,3.928763535196041351e-02,-3.130742773437500000e+05
-7.554036145497746269e+00,3.705429347475917012e+00,3.763397230250221243e-02,-3.130762539062500000e+05
-7.545180251615584588e+00,3.504508574997728498e+00,3.636584827461238761e-02,-3.130712929687500000e+05
-7.561777570738334120e+00,3.301006565107661217e+00,3.434860172829740099e-02,-3.130738652343750000e+05
-7.552636280012633208e+00,3.418093558210905325e+00,3.531940754728635917e-02,-3.130713105468750000e+05
-7.550851313030569223e+00,3.654383302949562040e+00,3.287208629612382166e-02,-3.130747167968750000e+05
-7.544737474739522831e+00,3.489033502383433571e+00,4.080938572046903523e-02,-3.130732734375000000e+05
1.808715547526623979e+01,-2.848701172840248930e+00,1.385421256738799123e-01,-3.177665800781250000e+05
-7.543344475753862355e+00,3.706655748014441532e+00,4.031656161002516309e-02,-3.130751503906250000e+05
-7.554036145497746269e+00,3.705429347475917012e+00,3.763397230250221243e-02,-3.130762539062500000e+05
-7.545180251615584588e+00,3.504508574997728498e+00,3.636584827461238761e-02,-3.130712929687500000e+05
-7.561777570738334120e+00,3.301006565107661217e+00,3.434860172829740099e-02,-3.130738652343750000e+05
-7.552636280012633208e+00,3.418093558210905325e+00,3.531940754728635917e-02,-3.130713105468750000e+05
-7.551276870599372693e+00,3.661204079498891151e+00,3.350836988487702200e-02,-3.130742539062500000e+05
-7.545582588897582710e+00,3.357004949035795605e+00,4.110837562459430244e-02,-3.130733261718750000e+05
1.808715547526623979e+01,-2.848701172840248930e+00,1.385421256738799123e-01,-3.177665800781250000e+05
-7.543344475753862355e+00,3.706655748014441532e+00,4.031656161002516309e-02,-3.130751503906250000e+05
-7.554036145497746269e+00,3.705429347475917012e+00,3.763397230250221243e-02,-3.130762539062500000e+05
-7.547484450444035708e+00,3.477803019461007228e+00,3.604245794271634939e-02,-3.130710937500000000e+05
-7.561777570738334120e+00,3.301006565107661217e+00,3.434860172829740099e-02,-3.130738652343750000e+05
-7.544327516908269082e+00,3.524517051073019935e+00,3.620179886513810730e-02,-3.130715117187500000e+05
-7.551276870599372693e+00,3.661204079498891151e+00,3.350836988487702200e-02,-3.130742539062500000e+05
-7.548768903063043822e+00,3.488333057292672290e+00,3.979880368401110535e-02,-3.130730488281250000e+05
1.808715547526623979e+01,-2.848701172840248930e+00,1.385421256738799123e-01,-3.177665800781250000e+05
-7.544550893628391819e+00,3.699743118677111031e+00,3.928112094545796462e-02,-3.130743046875000000e+05
-7.554036145497746269e+00,3.705429347475917012e+00,3.763397230250221243e-02,-3.130762539062500000e+05
-7.547484450444035708e+00,3.477803019461007228e+00,3.604245794271634939e-02,-3.130710937500000000e+05
-7.557972418920472002e+00,3.355801242015695518e+00,3.594283461956361558e-02,-3.130728085937500000e+05
-7.541892020185615664e+00,3.560555779669611898e+00,3.632472647509441682e-02,-3.130721230468750000e+05
-7.551871388931810536e+00,3.689954926692749382e+00,3.311111384659856660e-02,-3.130751464843750000e+05
-7.547969440645198702e+00,3.455382167485193001e+00,4.012738193951083387e-02,-3.130729433593750000e+05
1.111803340733733414e+01,-1.068214654861117996e+00,1.115535963663996655e-01,-3.177665800781250000e+05
-7.544550893628391819e+00,3.699743118677111031e+00,3.928112094545796462e-02,-3.130743046875000000e+05
-7.552602227942238677e+00,3.646328558858617175e+00,3.822331098610045469e-02,-3.130749609375000000e+05
-7.548619096382489957e+00,3.532674383749920377e+00,3.528428964787026778e-02,-3.130715957031250000e+05
-7.549949406020184384e+00,3.457959672541983664e+00,3.613337238756043901e-02,-3.130711171875000000e+05
-7.541892020185615664e+00,3.560555779669611898e+00,3.632472647509441682e-02,-3.130721230468750000e+05
-7.551343389005068296e+00,3.626222061819135867e+00,3.394137736172665037e-02,-3.130734375000000000e+05
-7.546961385679125556e+00,3.413833862817579945e+00,4.054169152405980026e-02,-3.130729843750000000e+05
1.111803340733733414e+01,-1.068214654861117996e+00,1.115535963663996655e-01,-3.177665800781250000e+05
-7.544550893628391819e+00,3.699743118677111031e+00,3.928112094545796462e-02,-3.130743046875000000e+05
-7.552602227942238677e+00,3.646328558858617175e+00,3.822331098610045469e-02,-3.130749609375000000e+05
-7.548619096382489957e+00,3.532674383749920377e+00,3.528428964787026778e-02,-3.130715957031250000e+05
-7.555865889396810253e+00,3.382624051933757592e+00,3.599286238826426843e-02,-3.130721191406250000e+05
-7.541892020185615664e+00,3.560555779669611898e+00,3.632472647509441682e-02,-3.130721230468750000e+05
-7.551083369537325396e+00,3.617293425717952982e+00,3.406955130859802561e-02,-3.130732070312500000e+05
-7.547221970900534593e+00,3.382925763901303284e+00,4.067796497214122564e-02,-3.130731093750000000e+05
1.111803340733733414e+01,-1.068214654861117996e+00,1.115535963663996655e-01,-3.177665800781250000e+05
-7.544550893628391819e+00,3.699743118677111031e+00,3.928112094545796462e-02,-3.130743046875000000e+05
-7.552319789218752355e+00,3.640929341977051870e+00,3.745090022207584607e-02,-3.130741542968750000e+05
-7.548619096382489957e+00,3.532674383749920377e+00,3.528428964787026778e-02,-3.130715957031250000e+05
-7.555865889396810253e+00,3.382624051933757592e+00,3.599286238826426843e-02,-3.130721191406250000e+05
-7.543787732750000252e+00,3.552698709077473094e+00,3.603152789846261750e-02,-3.130718125000000000e+05
-7.552814072231378795e+00,3.676722878015056040e+00,3.321641905245035359e-02,-3.130749589843750000e+05
-7.547221970900534593e+00,3.382925763901303284e+00,4.067796497214122564e-02,-3.130731093750000000e+05
1.111803340733733414e+01,-1.068214654861117996e+00,1.115535963663996655e-01,-3.177665800781250000e+05
-7.545670498512617286e+00,3.566946414697862444e+00,3.986662006638807404e-02,-3.130731562500000000e+05
-7.552319789218752355e+00,3.640929341977051870e+00,3.745090022207584607e-02,-3.130741542968750000e+05
-7.548619096382489957e+00,3.532674383749920377e+00,3.528428964787026778e-02,-3.130715957031250000e+05
-7.556978484838277055e+00,3.275404977034671372e+00,3.700506529278525109e-02,-3.130729179687500000e+05
-7.540531918763514696e+00,3.621141873281287893e+00,3.579123404382945905e-02,-3.130731933593750000e+05
-7.552814072231378795e+00,3.676722878015056040e+00,3.321641905245035359e-02,-3.130749589843750000e+05
-7.547253742382623365e+00,3.379157337949058260e+00,4.069457991826725546e-02,-3.130731289062500000e+05
1.111803340733733414e+01,-1.068214654861117996e+00,1.115535963663996655e-01,-3.177665800781250000e+05
-7.545455822617041619e+00,3.592409193360169617e+00,3.975435497187527339e-02,-3.130733125000000000e+05
-7.551210590351661978e+00,3.639067407886134475e+00,3.729473123025926762e-02,-3.130736347656250000e+05
-7.548893669606018264e+00,3.529670764326366061e+00,3.526707803666222912e-02,-3.130715800781250000e+05
-7.556978484838277055e+00,3.275404977034671372e+00,3.700506529278525109e-02,-3.130729179687500000e+05
-7.540531918763514696e+00,3.621141873281287893e+00,3.579123404382945905e-02,-3.130731933593750000e+05
-7.552814072231378795e+00,3.676722878015056040e+00,3.321641905245035359e-02,-3.130749589843750000e+05
-7.548607403928389026e+00,3.468074139854053772e+00,3.953147118465123039e-02,-3.130726054687500000e+05
1.111803340733733414e+01,-1.068214654861117996e+00,1.115535963663996655e-01,-3.177665800781250000e+05
-7.543838504021188385e+00,3.656215065487875560e+00,3.986873377355613923e-02,-3.130740195312500000e+05
-7.551737718052074833e+00,3.673692391851184791e+00,3.684180646926646374e-02,-3.130741679687500000e+05
-7.548921357271005661e+00,3.535628400312937902e+00,3.485462520670611769e-02,-3.130717753906250000e+05
-7.556978484838277055e+00,3.275404977034671372e+00,3.700506529278525109e-02,-3.130729179687500000e+05
-7.540531918763514696e+00,3.621141873281287893e+00,3.579123404382945905e-02,-3.130731933593750000e+05
-7.552814072231378795e+00,3.676722878015056040e+00,3.321641905245035359e-02,-3.130749589843750000e+05
-7.551338067880073446e+00,3.360344966782265796e+00,3.933835520157431820e-02,-3.130727324218750000e+05
2.179457760551393974e+01,-3.779934034164062151e+00,1.542784761522513204e-01,-3.177665800781250000e+05
-7.543838504021188385e+00,3.656215065487875560e+00,3.986873377355613923e-02,-3.130740195312500000e+05
-7.551737718052074833e+00,3.673692391851184791e+00,3.684180646926646374e-02,-3.130741679687500000e+05
-7.552919765429169985e+00,3.494872661100557387e+00,3.440823723783087429e-02,-3.130719726562500000e+05
-7.556978484838277055e+00,3.275404977034671372e+00,3.700506529278525109e-02,-3.130729179687500000e+05
-7.540932987710087687e+00,3.617053781034042181e+00,3.574645813667898242e-02,-3.130730703125000000e+05
-7.552814072231378795e+00,3.676722878015056040e+00,3.321641905245035359e-02,-3.130749589843750000e+05
-7.549156298003865118e+00,3.393200607117016876e+00,4.024089515086892027e-02,-3.130730859375000000e+05
1.989636603501913470e+01,-3.297810136563663175e+00,1.466823046147088805e-01,-3.177665800781250000e+05
-7.542644990364915536e+00,3.640128586257220800e+00,3.817540572417014999e-02,-3.130727441406250000e+05
-7.551703822153117862e+00,3.670009333295751741e+00,3.688643894455024413e-02,-3.130741035156250000e+05
-7.551269027068711281e+00,3.511698622699635841e+00,3.459252801424019669e-02,-3.130718261718750000e+05
-7.556978484838277055e+00,3.275404977034671372e+00,3.700506529278525109e-02,-3.130729179687500000e+05
-7.542742610275064763e+00,3.598608314134810193e+00,3.554442930188846106e-02,-3.130725761718750000e+05
-7.552814072231378795e+00,3.676722878015056040e+00,3.321641905245035359e-02,-3.130749589843750000e+05
-7.550599289174209972e+00,3.371470359845722964e+00,3.964396822841144419e-02,-3.130728281250000000e+05
1.989636603501913470e+01,-3.297810136563663175e+00,1.466823046147088805e-01,-3.177665800781250000e+05
-7.542590823193644489e+00,3.663167284897894227e+00,3.963527748861719879e-02,-3.130738222656250000e+05
-7.551703822153117862e+00,3.670009333295751741e+00,3.688643894455024413e-02,-3.130741035156250000e+05
-7.551269027068711281e+00,3.511698622699635841e+00,3.459252801424019669e-02,-3.130718261718750000e+05
-7.556978484838277055e+00,3.275404977034671372e+00,3.700506529278525109e-02,-3.130729179687500000e+05
-7.542742610275064763e+00,3.598608314134810193e+00,3.554442930188846106e-02,-3.130725761718750000e+05
-7.552514888541299598e+00,3.676326173175425982e+00,3.340426713733441605e-02,-3.130747558593750000e+05
-7.549125794435560088e+00,3.393659965493935005e+00,4.025351366269786652e-02,-3.130730878906250000e+05
1.989636603501913470e+01,-3.297810136563663175e+00,1.466823046147088805e-01,-3.177665800781250000e+05
-7.542590823193644489e+00,3.663167284897894227e+00,3.963527748861719879e-02,-3.130738222656250000e+05
-7.551703822153117862e+00,3.670009333295751741e+00,3.688643894455024413e-02,-3.130741035156250000e+05
-7.551269027068711281e+00,3.511698622699635841e+00,3.459252801424019669e-02,-3.130718261718750000e+05
-7.556978484838277055e+00,3.275404977034671372e+00,3.700506529278525109e-02,-3.130729179687500000e+05
-7.542742610275064763e+00,3.598608314134810193e+00,3.554442930188846106e-02,-3.130725761718750000e+05
-7.552828552788053429e+00,3.648152781894399954e+00,3.365730114085938030e-02,-3.130741601562500000e+05
-7.549125794435560088e+00,3.393659965493935005e+00,4.025351366269786652e-02,-3.130730878906250000e+05
1.989636603501913470e+01,-3.297810136563663175e+00,1.466823046147088805e-01,-3.177665800781250000e+05
-7.542571908520484314e+00,3.671212184503950038e+00,4.014505115100443916e-02,-3.130743496093750000e+05
-7.551954402532328636e+00,3.672005904150323019e+00,3.692396526238966165e-02,-3.130742441406250000e+05
-7.550030623195270962e+00,3.403341731115219204e+00,3.533518237907429249e-02,-3.130710214843750000e+05
-7.556978484838277055e+00,3.275404977034671372e+00,3.700506529278525109e-02,-3.130729179687500000e+05
-7.542742610275064763e+00,3.598608314134810193e+00,3.554442930188846106e-02,-3.130725761718750000e+05
-7.550391561706353727e+00,3.653631723840985224e+00,3.519879838913684417e-02,-3.130732324218750000e+05
-7.548378344652792116e+00,3.404915937766129108e+00,4.056271368255145310e-02,-3.130732656250000000e+05
1.989636603501913470e+01,-3.297810136563663175e+00,1.466823046147088805e-01,-3.177665800781250000e+05
-7.542571908520484314e+00,3.671212184503950038e+00,4.014505115100443916e-02,-3.130743496093750000e+05
-7.551954402532328636e+00,3.672005904150323019e+00,3.692396526238966165e-02,-3.130742441406250000e+05
-7.553293448272580868e+00,3.315921372395703504e+00,3.524150305734655153e-02,-3.130713496093750000e+05
-7.556978484838277055e+00,3.275404977034671372e+00,3.700506529278525109e-02,-3.130729179687500000e+05
-7.542720802757493459e+00,3.607883615274585232e+00,3.613216867258344650e-02,-3.130724003906250000e+05
-7.550391561706353727e+00,3.653631723840985224e+00,3.519879838913684417e-02,-3.130732324218750000e+05
-7.548378344652792116e+00,3.404915937766129108e+00,4.056271368255145310e-02,-3.130732656250000000e+05
1.989636603501913470e+01,-3.297810136563663175e+00,1.466823046147088805e-01,-3.177665800781250000e+05
-7.544937089201722458e+00,3.562739668158516615e+00,4.031518087057466004e-02,-3.130734257812500000e+05
-7.551954402532328636e+00,3.672005904150323019e+00,3.692396526238966165e-02,-3.130742441406250000e+05
-7.556363573958861046e+00,3.231140247368162299e+00,3.498286813202692441e-02,-3.130722597656250000e+05
-7.552930014483447252e+00,3.369812321994519522e+00,3.675720620393090748e-02,-3.130714882812500000e+05
-7.546577358354589649e+00,3.517951581024267860e+00,3.636827818374045729e-02,-3.130712890625000000e+05
-7.550719995158506670e+00,3.659104662167413924e+00,3.489072255605026041e-02,-3.130734453125000000e+05
-7.549888953840909522e+00,3.393265742015197706e+00,3.929974102053242907e-02,-3.130723769531250000e+05
1.989636603501913470e+01,-3.297810136563663175e+00,1.466823046147088805e-01,-3.177665800781250000e+05
-7.543863887552253011e+00,3.544856086565741471e+00,4.132186118910866068e-02,-3.130741582031250000e+05
-7.551954402532328636e+00,3.672005904150323019e+00,3.692396526238966165e-02,-3.130742441406250000e+05
-7.556363573958861046e+00,3.231140247368162299e+00,3.498286813202692441e-02,-3.130722597656250000e+05
-7.552930014483447252e+00,3.369812321994519522e+00,3.675720620393090748e-02,-3.130714882812500000e+05
-7.546577358354589649e+00,3.517951581024267860e+00,3.636827818374045729e-02,-3.130712890625000000e+05
-7.552823901709391663e+00,3.499561016602414476e+00,3.492507410633254039e-02,-3.130718808593750000e+05
-7.549888953840909522e+00,3.393265742015197706e+00,3.929974102053242907e-02,-3.130723769531250000e+05
1.989636603501913470e+01,-3.297810136563663175e+00,1.466823046147088805e-01,-3.177665800781250000e+05
-7.545861523832911644e+00,3.494595664926599898e+00,4.065141867128875541e-02,-3.130733164062500000e+05
-7.552311863763657485e+00,3.601111803885121976e+00,3.610219784410440003e-02,-3.130729472656250000e+05
-7.554805969127613707e+00,3.270142914571820381e+00,3.602138188951727743e-02,-3.130718574218750000e+05
-7.552940045448133688e+00,3.357547026083563591e+00,3.693039979476366724e-02,-3.130715546875000000e+05
-7.550506699193237026e+00,3.399617546261741730e+00,3.620262764888527302e-02,-3.130710000000000000e+05
-7.553725936159264798e+00,3.395153351376920980e+00,3.542400132697352821e-02,-3.130714414062500000e+05
-7.551423909768207210e+00,3.354646333241717571e+00,3.878458231691653962e-02,-3.130722753906250000e+05
1.884821976160279533e+01,-3.047031207580914280e+00,1.424570265919817558e-01,-3.177665800781250000e+05
-7.545861523832911644e+00,3.494595664926599898e+00,4.065141867128875541e-02,-3.130733164062500000e+05
-7.552092307985310171e+00,3.540170675718407267e+00,3.676544505485287995e-02,-3.130723398437500000e+05
-7.554805969127613707e+00,3.270142914571820381e+00,3.602138188951727743e-02,-3.130718574218750000e+05
-7.552940045448133688e+00,3.357547026083563591e+00,3.693039979476366724e-02,-3.130715546875000000e+05
-7.550406526368783844e+00,3.402634300210533702e+00,3.620685066812184827e-02,-3.130709863281250000e+05
-7.553725936159264798e+00,3.395153351376920980e+00,3.542400132697352821e-02,-3.130714414062500000e+05
-7.551423909768207210e+00,3.354646333241717571e+00,3.878458231691653962e-02,-3.130722753906250000e+05
1.884821976160279533e+01,-3.047031207580914280e+00,1.424570265919817558e-01,-3.177665800781250000e+05
-7.545076019965208936e+00,3.514358900092169335e+00,4.091504783938058193e-02,-3.130736191406250000e+05
-7.551737107899648471e+00,3.511191280117514690e+00,3.664774726287791523e-02,-3.130719199218750000e+05
-7.554805969127613707e+00,3.270142914571820381e+00,3.602138188951727743e-02,-3.130718574218750000e+05
-7.552587568764250747e+00,3.340680364288629356e+00,3.760602851643277122e-02,-3.130717929687500000e+05
-7.550313249217897038e+00,3.404589340045755197e+00,3.628923819093813480e-02,-3.130709863281250000e+05
-7.553256590100291490e+00,3.449478689180931923e+00,3.516439979539632416e-02,-3.130715839843750000e+05
-7.551133554860506969e+00,3.209519051058093098e+00,4.076556650105227914e-02,-3.130746269531250000e+05
1.884821976160279533e+01,-3.047031207580914280e+00,1.424570265919817558e-01,-3.177665800781250000e+05
-7.545076019965208936e+00,3.514358900092169335e+00,4.091504783938058193e-02,-3.130736191406250000e+05
-7.551806552793479455e+00,3.508370829622065035e+00,3.657995383472835427e-02,-3.130718906250000000e+05
-7.554805969127613707e+00,3.270142914571820381e+00,3.602138188951727743e-02,-3.130718574218750000e+05
-7.551472941209691925e+00,3.372001690914316452e+00,3.696067910512158133e-02,-3.130712695312500000e+05
-7.550023457834623919e+00,3.384449442228427252e+00,3.623282173956769714e-02,-3.130709414062500000e+05
-7.553256590100291490e+00,3.449478689180931923e+00,3.516439979539632416e-02,-3.130715839843750000e+05
-7.551133554860506969e+00,3.209519051058093098e+00,4.076556650105227914e-02,-3.130746269531250000e+05
1.884821976160279533e+01,-3.047031207580914280e+00,1.424570265919817558e-01,-3.177665800781250000e+05
-7.545076019965208936e+00,3.514358900092169335e+00,4.091504783938058193e-02,-3.130736191406250000e+05
-7.552147246618731380e+00,3.659659489860040527e+00,3.446105818817727512e-02,-3.130738593750000000e+05
-7.554805969127613707e+00,3.270142914571820381e+00,3.602138188951727743e-02,-3.130718574218750000e+05
-7.551472941209691925e+00,3.372001690914316452e+00,3.696067910512158133e-02,-3.130712695312500000e+05
-7.550023457834623919e+00,3.384449442228427252e+00,3.623282173956769714e-02,-3.130709414062500000e+05
-7.553820330756415125e+00,3.473966094783851766e+00,3.459666716484178367e-02,-3.130719257812500000e+05
-7.551182064576980935e+00,3.232743281526500922e+00,4.022172020542569282e-02,-3.130738808593750000e+05
1.884821976160279533e+01,-3.047031207580914280e+00,1.424570265919817558e-01,-3.177665800781250000e+05
-7.545076019965208936e+00,3.514358900092169335e+00,4.091504783938058193e-02,-3.130736191406250000e+05
-7.552147246618731380e+00,3.659659489860040527e+00,3.446105818817727512e-02,-3.130738593750000000e+05
-7.554805969127613707e+00,3.270142914571820381e+00,3.602138188951727743e-02,-3.130718574218750000e+05
-7.551620770927703674e+00,3.442775789193360580e+00,3.530334836050430525e-02,-3.130712714843750000e+05
-7.548448049488587941e+00,3.422103186599218638e+00,3.630247219809194098e-02,-3.130708984375000000e+05
-7.554161302782954834e+00,3.403455444180599976e+00,3.508953339358180518e-02,-3.130715644531250000e+05
-7.551293760076626782e+00,3.286217971024761209e+00,3.896949306132415497e-02,-3.130725000000000000e+05
2.042902572732846878e+01,-3.425254015855646816e+00,1.488295576733601744e-01,-3.177665800781250000e+05
-7.545076019965208936e+00,3.514358900092169335e+00,4.091504783938058193e-02,-3.130736191406250000e+05
-7.551827505431121246e+00,3.700333125129570355e+00,3.436128470016393266e-02,-3.130745253906250000e+05
-7.556407901829023110e+00,3.262811016545495768e+00,3.467673650396391888e-02,-3.130720957031250000e+05
-7.550580797534434119e+00,3.435999601280208537e+00,3.563084707969906006e-02,-3.130710917968750000e+05
-7.546520806366669554e+00,3.460671080321561455e+00,3.669609607458632072e-02,-3.130710078125000000e+05
-7.552588542047653952e+00,3.417750681555512315e+00,3.532730902911756371e-02,-3.130713085937500000e+05
-7.551489210280008635e+00,3.437861241381782396e+00,3.728203057789124253e-02,-3.130715878906250000e+05
2.042902572732846878e+01,-3.425254015855646816e+00,1.488295576733601744e-01,-3.177665800781250000e+05
-7.546206032498130156e+00,3.500879912437240282e+00,4.027490543968764020e-02,-3.130730351562500000e+05
-7.551830803261475822e+00,3.699108599344856696e+00,3.436547081195666375e-02,-3.130745058593750000e+05
-7.558869333947536795e+00,3.175211653692292746e+00,3.337298438862272565e-02,-3.130733496093750000e+05
-7.550580797534434119e+00,3.435999601280208537e+00,3.563084707969906006e-02,-3.130710917968750000e+05
-7.546520806366669554e+00,3.460671080321561455e+00,3.669609607458632072e-02,-3.130710078125000000e+05
-7.554907393801633120e+00,3.328205914090836437e+00,3.460577754189527594e-02,-3.130716386718750000e+05
-7.551584635360431008e+00,3.510841517605974627e+00,3.646728037715483983e-02,-3.130718183593750000e+05
2.042902572732846878e+01,-3.425254015855646816e+00,1.488295576733601744e-01,-3.177665800781250000e+05
-7.546206032498130156e+00,3.500879912437240282e+00,4.027490543968764020e-02,-3.130730351562500000e+05
-7.551833014496424745e+00,3.700799732709649792e+00,3.434659103621828802e-02,-3.130745410156250000e+05
-7.556855699906520840e+00,3.221760589589726997e+00,3.391487335223656446e-02,-3.130725019531250000e+05
-7.548957147162293602e+00,3.476451552308391868e+00,3.601552696054285962e-02,-3.130711269531250000e+05
-7.546753784474328874e+00,3.430910739474414051e+00,3.404726045991429695e-02,-3.130720097656250000e+05
-7.556147429490362555e+00,3.297311416227022285e+00,3.431198474686541350e-02,-3.130719667968750000e+05
-7.551584635360431008e+00,3.510841517605974627e+00,3.646728037715483983e-02,-3.130718183593750000e+05
2.042902572732846878e+01,-3.425254015855646816e+00,1.488295576733601744e-01,-3.177665800781250000e+05
-7.547508656100444746e+00,3.474206284167669079e+00,3.949358252910806916e-02,-3.130723769531250000e+05
-7.551833014496424745e+00,3.700799732709649792e+00,3.434659103621828802e-02,-3.130745410156250000e+05
-7.556855699906520840e+00,3.221760589589726997e+00,3.391487335223656446e-02,-3.130725019531250000e+05
-7.547570376714021201e+00,3.458300761897382891e+00,3.577709457157625395e-02,-3.130710527343750000e+05
-7.546753784474328874e+00,3.430910739474414051e+00,3.404726045991429695e-02,-3.130720097656250000e+05
-7.557168490346878542e+00,3.201820804730235004e+00,3.430379473095430259e-02,-3.130726367187500000e+05
-7.553422573382587046e+00,3.534897429577667616e+00,3.678328361614889574e-02,-3.130727265625000000e+05
2.042902572732846878e+01,-3.425254015855646816e+00,1.488295576733601744e-01,-3.177665800781250000e+05
-7.547508656100444746e+00,3.474206284167669079e+00,3.949358252910806916e-02,-3.130723769531250000e+05
-7.551833014496424745e+00,3.700799732709649792e+00,3.434659103621828802e-02,-3.130745410156250000e+05
-7.556855699906520840e+00,3.221760589589726997e+00,3.391487335223656446e-02,-3.130725019531250000e+05
-7.547063947540908480e+00,3.451672347086096160e+00,3.569002239770782681e-02,-3.130710820312500000e+05
-7.546753784474328874e+00,3.430910739474414051e+00,3.404726045991429695e-02,-3.130720097656250000e+05
-7.554929547206907792e+00,3.264953937769165204e+00,3.550667663266712099e-02,-3.130718203125000000e+05
-7.553617978894553886e+00,3.536902764413264677e+00,3.669373090152600742e-02,-3.130727773437500000e+05
2.042902572732846878e+01,-3.425254015855646816e+00,1.488295576733601744e-01,-3.177665800781250000e+05
-7.546632791640255356e+00,3.465217788932314136e+00,3.989498389830199720e-02,-3.130725312500000000e+05
-7.551833014496424745e+00,3.700799732709649792e+00,3.434659103621828802e-02,-3.130745410156250000e+05
-7.556855699906520840e+00,3.221760589589726997e+00,3.391487335223656446e-02,-3.130725019531250000e+05
-7.547314065538801131e+00,3.468414674875570203e+00,3.701475887077049914e-02,-3.130710683593750000e+05
-7.546913157882423562e+00,3.441578831581857845e+00,3.489137311201562230e-02,-3.130713945312500000e+05
-7.553533353046134380e+00,3.302255674609311242e+00,3.578316283624168037e-02,-3.130714414062500000e+05
-7.557241970204030324e+00,3.574093711299211495e+00,3.503288594241441706e-02,-3.130741796875000000e+05
2.042902572732846878e+01,-3.425254015855646816e+00,1.488295576733601744e-01,-3.177665800781250000e+05
-7.546632791640255356e+00,3.465217788932314136e+00,3.989498389830199720e-02,-3.130725312500000000e+05
-7.551833014496424745e+00,3.700799732709649792e+00,3.434659103621828802e-02,-3.130745410156250000e+05
-7.556855699906520840e+00,3.221760589589726997e+00,3.391487335223656446e-02,-3.130725019531250000e+05
-7.547314065538801131e+00,3.468414674875570203e+00,3.701475887077049914e-02,-3.130710683593750000e+05
-7.550803143459984490e+00,3.355575695868501906e+00,3.450932091924381606e-02,-3.130712910156250000e+05
-7.553533353046134380e+00,3.302255674609311242e+00,3.578316283624168037e-02,-3.130714414062500000e+05
-7.557241970204030324e+00,3.574093711299211495e+00,3.503288594241441706e-02,-3.130741796875000000e+05
2.042902572732846878e+01,-3.425254015855646816e+00,1.488295576733601744e-01,-3.177665800781250000e+05
-7.546632791640255356e+00,3.465217788932314136e+00,3.989498389830199720e-02,-3.130725312500000000e+05
-7.551833014496424745e+00,3.700799732709649792e+00,3.434659103621828802e-02,-3.130745410156250000e+05
-7.556855699906520840e+00,3.221760589589726997e+00,3.391487335223656446e-02,-3.130725019531250000e+05
-7.545608279474462776e+00,3.523580871289762939e+00,3.823965015704167136e-02,-3.130716757812500000e+05
-7.550803143459984490e+00,3.355575695868501906e+00,3.450932091924381606e-02,-3.130712910156250000e+05
-7.553533353046134380e+00,3.302255674609311242e+00,3.578316283624168037e-02,-3.130714414062500000e+05
-7.560787438489625423e+00,3.491040307871813742e+00,3.548273928860889992e-02,-3.130750859375000000e+05
2.042902572732846878e+01,-3.425254015855646816e+00,1.488295576733601744e-01,-3.177665800781250000e+05
-7.546666057482578793e+00,3.464343201670250671e+00,3.985202382605573801e-02,-3.130724902343750000e+05
-7.555858094352475796e+00,3.606511318829244139e+00,3.485729808422685649e-02,-3.130740664062500000e+05
